公司名称,流动性 财务风险-流动性风险-流动资产周转率,财务风险-流动性风险-应收账款周转率,筹资方面财务风险-筹资风险-纳税信用等级,财务风险-筹资风险-征信信用等级,财务风险-筹资风险-1/财务费用率,财务风险-筹资风险-1/产权比率,财务风险-筹资风险-融资轮次,财务风险-筹资风险-股权出质总计,对外投资数量,清偿方面---财务风险-短期清偿能力-流动比率,财务风险-短期清偿能力-速动比率,财务风险-短期清偿能力-现金比率,财务风险-短期清偿能力-现金流量比率,财务风险-长期清偿能力-资产负债率,财务风险-长期清偿能力-长期资本负债率,财务风险-长期清偿能力-利息保障倍数,财务风险-长期清偿能力-现金流量利息保障倍数,财务风险-长期清偿能力-现金流量债务比,经营力方面---财务风险-盈利能力-销售净利率,财务风险-盈利能力-总资产报酬率,财务风险-盈利能力-主营业务利润率,财务风险-盈利能力-净资产收益率,财务风险-资产利用-存货周转率,财务风险-资产利用-营运资本周转率,财务风险-资产利用-非流动资产周转率,财务风险-资产利用-总资产周转率,财务风险-资产利用-成本费用利润率,财务风险-成长能力-营业收入增长率,财务风险-成长能力-总资产增长率,财务风险-资本结构-上市股东持股比例,财务风险-上市情况-是否上市,技术风险--经营风险-知识产权-专利数量,经营风险-知识产权-软件著作权数量,经营风险-知识产权-作品著作权数量,司法方面---经营风险-司法风险-诉讼数量,经营风险-其它风险-经营异常次数,经营风险-其它风险-行政处罚次数,经营风险-其它风险-动产质押次数,经营风险-其它风险-自身风险,经营风险-其它风险-周边风险,组织方面---经营风险-组织结构风险-股东数量（注册）,经营风险-组织结构风险-第一大股东持股比例（注册）,竞品信息,经营风险-战略风险-公众号数
北京华通伟业科技发展有限公司,4.208360945,35.48205358,9,9,-594.0408353,2.946267007,0,0,2,334.7733299,201.63781,1.49025821,0.016137037,30.64504173,0.008500573,10755000,2276000,0.015729421,0.004610818,0.022777765,0.023761667,0.027977794,10.20330493,5.786101472,1915946000,4.057737548,0.005415263,-1.085244174,-0.083556377,,0,10,44,1,0,0,0,0,0,1,3,0.51,0,0
北京华通兴远供热节能技术有限公司,0.431695917,1.65987876,11,11,324.2516928,1.597085731,0,0,0,237.1236966,195.5854315,0.255564959,0.268752165,38.50469733,0.048856031,1.45E+12,6.76E+11,0.246705032,0.578827982,0.203519486,0.563136294,0.340565164,1.065352752,0.322722521,0.966345361,0.15641613,0.914406693,1.340576782,0.501691444,,0,46,17,0,1,1,0,0,1,506,1,1,0,0
北京华韵尚德国际文化传播有限公司,0,0,8,8,0,2.388870302,0,2,0,273.3783021,59.4,0.175751075,0,66.07,0.06735655,187338000,0,0,140311000,0.23698222,-251064000,0.25179319,1.076908109,0.744394308,0.947825984,0.31513507,0.567175293,1.123737828,1.29403417,,0,0,6,1,0,0,0,0,2,0,14,0.604,0,1
北京卓识网安技术股份有限公司,0.781475637,4.170901444,11,11,-117.4738156,3.259521498,0,0,1,385.3587241,385.3587241,3.044751803,1.269416095,25.94984718,0,91329000,103790000,1.269416095,0.326051374,0.289862478,0.298556197,0.34409275,157970000,0.677067481,157970000,0.501369505,0.42183516,0.181830903,0.020958559,0.51,1,0,14,0,0,0,0,0,0,19,12,0.51,10,0
北京博创凯盛机械制造有限公司,1.163052003,1.546822042,8,8,99.22866866,0.825173835,0,0,0,177.4202516,156.1531546,0.026344069,0.331776924,54.78925292,0,220076000,204073000,0.331776924,0.171408109,0.196032776,0.239966783,0.428634757,7.362481979,2.022450411,30.71798454,0.857882561,0.209728619,2.255032828,0.107989195,,0,14,0,0,4,0,0,0,1,0,5,0.1367,0,0
北京博奇电力科技有限公司,0.71219529,2.757816145,2,2,324.8952795,0.885180134,0,0,15,177.3986339,151.8196533,0.712062138,0.257041931,53.04532877,0.128085908,18.84449468,28.66061261,0.223617556,0.107001853,0.077992361,0.173918298,0.132865104,4.036295617,1.333929581,2.627256948,0.476447735,0.143988936,0.775774387,0.153081952,,0,120,6,0,33,0,1,0,8,9,2,0.9938,0,0
北京博威能源科技股份有限公司,0.946671224,2.731689266,11,11,110.7699889,1.132937292,6,0,2,154.4686469,108.8580858,0.171221122,0.275643564,46.88370366,0,44600000,208800000,0.275643564,0.029881737,0.027604134,0.159158617,0.038569098,2.687698979,2.250605908,2.083931773,0.574735408,0.042610108,0.638989147,0.211896189,0.7682,1,0,6,0,0,0,0,0,0,0,2,0.9,10,0
北京博导前程信息技术股份有限公司,1.934002036,3.751299573,12,12,171018000,0.604393903,0,0,0,151.1831082,151.1831082,0.083997263,-0.16177124,62.32883281,0,2840000,-9462000,-0.16177124,0.005970132,0.030263957,0.999999994,0.028881786,0,0,0,0,2840000,1.223611998,0.416724532,,0,1,84,0,1,0,0,0,1,0,2,0.51,10,1
北京博恩特药业有限公司,0,0,8,8,0,0.424244725,0,1,0,139.506003,136.7960871,0.121316545,-0.211786739,70.21267815,0.446341291,182414000,-267899000,-0.139353126,155052000,0.066622255,-152252000,0.190110926,1.411509416,0.25709283,0.131993708,0.046923084,0.121757878,0.228237031,0.507764505,,0,26,0,0,1,0,0,1,3,0,2,0.96,0,0
北京博文卡特科技有限公司,1.684259709,1.74156633,13,13,17966000,17.93216548,3,2,1,182.7166838,182.7166838,0.06012332,-0.138403539,5.28,0,1000,-808000,-0.138403539,0.000166982,9.37E-05,0.999999944,0.000621247,0,0,0,0,1000,58.66990148,0.960124778,,0,0,11,0,0,0,0,0,2,0,7,0.4434,10,1
北京博电新力电气股份有限公司,0,0,10,10,0,1.656130795,0,0,18,222.9614744,189.4518611,0.727226894,0.357703198,37.6487626,0.15103514,401867000,503033000,0.25231166,332057000,0.075888138,-1202163000,0.100567838,2.498827559,0.680983582,1177550000,0.222367292,0.19919937,-0.106868188,0.240769938,,0,104,29,0,0,0,0,0,0,3,16,0.459,10,0
北京博纳电气股份有限公司,0.835072572,1.523684617,6,6,65.27531124,0.703801273,0,2,9,146.4195889,119.5332038,0.162638516,-0.170755258,58.69228426,0,817738000,-883340000,-0.170755258,0.127485379,0.092777225,0.078631445,0.221479541,3.916984271,2.268730729,5448012000,0.618109268,0.126110665,-1.38078887,0.201847825,,0,20,15,0,6,0,0,1,9,2,12,0.6723,0,0
北京博萨模具股份有限公司,0.824574844,337905000,12,12,350.8874861,0.271280912,0,0,1,119.2135495,0.1,0.099381231,0,78.66064073,0,25606000,0,0,0.056832542,0.058594966,0.146612213,0.205934394,0.767678917,4.366108404,288364000,0.659871852,0.082322758,0.897865335,-0.045052959,,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0
北京博达兴创科技股份公司,0,0,10,10,0,4.192158919,6,0,1,623.2436038,557.1367492,1.008465573,-3.26604181,19.25981092,0.067231577,136952000,-190972000,-2.279174099,115599000,0.314795277,-216687000,0.329097167,5.435944393,0.686779907,2.975038186,0.482980155,0.391273541,0.46154935,0.191515759,0.3576,1,0,33,0,0,0,0,0,0,2,8,0.1003,20,1
北京博雅英杰科技股份有限公司,1.816203303,2.971619102,10,10,62.21608281,2.875803047,0,0,4,299.7280959,277.4205787,0.751473336,1.164697989,25.80110452,0,49946000,184190000,1.164697989,0.048234141,0.081486618,0.192322078,0.091303478,19.70964851,2.201359465,695317000,1.134405767,0.061464208,2.549973487,-0.112638782,,0,66,71,0,8,0,0,0,7,0,20,0.6054,10,1
北京厚德兴华科技发展有限公司,1.335610032,5.456691529,10,10,2540.004894,1.543584992,0,0,0,173.8217706,105.2895133,0.603549024,0.719636339,39.31473963,0,68966000,74011000,0.719636339,0.258084375,0.263637545,0.339332307,0.388166225,2.209415138,2.051105055,1.880111535,0.59528888,0.394102686,0.578891928,0.813225197,,0,0,19,0,0,0,0,0,0,0,4,0.424,0,0
北京厚德汇通天下信息科技股份公司,0.626851381,1.277476286,12,12,412.5734283,77.30616529,0,0,2,5213.861386,5213.861386,12.32661063,0,1.277026173,0,-2861000,0,0,-0.657376353,-0.36173979,0.625870759,-0.277920082,1233000,0.238722122,0.466515147,0.155898324,-0.474775892,-2861000,7909000,,0,2,7,0,0,0,0,0,0,1,3,0.6,20,0
北京友友天宇系统技术有限公司,0.626255733,2.700466888,9,9,7.19354349,0.448606443,4,0,0,77.02621264,61.16556342,0.387442808,-0.167344843,74.6,0,4994000,-69421000,-0.167344843,0.024956274,0.006816789,0.630163407,0.015716017,1.11183049,-0.767585839,0.177098741,0.099854901,0.023696098,0.409909964,0.553220809,,0,11,33,1,0,0,0,0,0,1,5,0.4542,10,0
北京友质科技有限公司,2.66612828,6.310799417,13,13,224.3440268,0.389859325,0,0,2,137.3426496,120.7989057,0.579511625,-0.088763192,71.94972736,0,650000,-4802000,-0.088763192,0.002953114,0.008644767,0.069224012,0.027736949,20.16178546,8.93218449,180448000,2.399893571,0.003296012,-0.145860518,0.234363197,,0,0,15,0,0,0,0,0,0,0,2,0.6,0,1
北京双杰电气股份有限公司,1.058497313,1.642285361,4,4,155.5608149,1.093755143,12,0,8,159.8892359,136.6361892,0.200973741,0.171223284,47.76107671,0.029995648,733934000,547814000,0.165432098,0.115769468,0.105856558,0.236106081,0.173077204,4.656788454,1.808079832,3464469000,0.499686296,0.161312224,0.204920541,0.17032353,,0,205,0,0,3,0,0,0,1,12,12,0.303,10,0
北京司坎·拓普国际电气有限公司,0.797281184,2.530030024,13,13,79.69962567,0.675484188,0,0,1,162.7505529,53.04465986,0.010037494,0.152441291,59.68433928,0,-9953000,54522000,0.152441291,-0.021446225,-0.016609067,0.112346501,-0.041197556,1.00601978,1.758809971,394735000,0.65871396,-0.020970947,-2.032586558,-0.079302037,,0,11,0,0,1,1,0,0,1,0,3,0.63,0,0
北京合康亿盛变频科技股份有限公司,0.463417955,0.91999549,4,4,446.7813477,4.088153885,0,0,60,360.6391434,251.8059383,0.403712085,0.01472109,19.62281342,0.006630054,612955000,58791000,0.014319417,0.076630838,0.029295731,0.355518575,0.03041327,0.979552165,0.409024524,0.652966572,0.203486505,0.101814051,-0.086807513,0.129209721,0,0,90,0,0,0,0,0,0,108,82,11,0.2172,0,0
北京合纵科技股份有限公司,1.341789105,2.455996694,4,4,1418.320892,0.795866194,12,0,8,158.7381897,146.7475131,0.550347763,-0.100186707,55.68343585,0,734327000,-429440000,-0.099905548,0.066955846,0.095126744,0.129269279,0.178687278,13.91822056,2.841232972,7153520000,0.926686702,0.08843944,0.023567951,0.152465957,,0,75,3,1,4,0,0,2,3,16,20,0.3786,10,1
北京同力华盛环保供水科技股份有限公司,0.84517798,2.067804295,10,10,287.1667525,2.255061765,0,0,2,302.8747059,198.5137688,0.279848887,-0.923087104,30.71,0,10562000,-55712000,-0.923087104,0.05772965,0.053770338,0.371796031,0.065545218,1.518591409,0.781179808,7.017092875,0.486946869,0.072178334,-0.026383339,0.565587485,,0,16,6,0,1,0,0,0,0,0,7,0.4904,10,1
北京同友创业信息技术有限公司,2.297047624,3.628628832,12,12,114.6224096,0.921691673,0,0,0,98.4446894,98.4446894,0.12154387,0.003674291,52.03748406,0,1764000,880000,0.003674291,0.002442803,0.003832708,0.143061831,0.005993286,446582000,-119.8878174,446582000,0.970305202,0.003288027,0.272927166,-0.033616163,,0,4,16,0,4,0,0,0,3,1,3,0.8918,10,0
北京同步科技有限公司,1.124230093,5.528124823,10,10,36.18287959,1.245724003,0,0,7,119.4333125,77.68376779,0.297650453,0.338473355,44.5291831,0.002240339,82243000,117653000,0.337526607,0.170223023,0.10506273,0.558215471,0.18296275,1.416486922,3.043108763,0.559124165,0.2625987,0.207327279,0.819168476,0.361939077,,0,205,38,0,3,0,0,0,2,0,3,0.3728,0,0
北京君德同创农牧科技股份有限公司,0.826484712,4.83782996,11,11,77.26182571,0.891371125,6,0,1,169.302598,166.1145844,0.121784701,-0.122244964,53.56,0,20362000,-35059000,-0.122244964,0.041821788,0.036992829,0.1970107,0.06365926,31.82784296,1.464124166,291002000,0.528680251,0.053886827,0.432930152,0.035594681,,0,6,0,0,0,0,1,0,0,0,11,0.445,10,0
北京君正集成电路股份有限公司,0.070200467,39.55350641,8,8,-2.702128938,35.23776539,12,0,13,2850.792038,2664.462852,25.72427243,0.268342699,2.759552799,0.002923512,-107914000,73147000,0.240617505,-0.12643853,-0.009795964,0.484449755,-0.006438937,0.536783018,0.036359834,0.084011349,0.024748894,-0.167105151,-2.326831261,-0.014134284,,0,126,41,4,4,0,0,0,1,1,13,0.3015,10,1
北京启迪文创股份有限公司,1.909158541,5.30974363,14,14,-2690.163175,1.171108524,0,0,7,58.72110752,58.72110752,0.15478441,0.012238011,46.0592044,0,-2421000,1204000,0.012238011,-0.021379223,-0.011334323,0.524334955,-0.02046573,52463000,-1.291842144,0.336672483,0.245614445,-0.021650674,-2.443647917,0.075236719,,0,0,1,0,0,0,0,0,0,10,4,0.5373,0,0
北京呈创科技股份有限公司,0.689332209,1.098193288,10,10,191.1410065,1.050669768,0,0,5,193.4538784,160.5155352,0.144282618,-0.317107693,48.7645556,0,169362000,-180127000,-0.317107693,0.194337366,0.145394576,0.447784266,0.246658501,2.215665408,0.780923692,6.284313036,0.355885423,0.292333583,2.850973442,1.274224217,,0,8,29,0,3,0,1,0,2,0,2,0.5,10,0
北京呈天网络科技股份有限公司,0,0,13,13,0,1.198460003,4,0,3,44.17960957,44.17960957,0.182487126,-0.002668658,92.67983766,0.049252183,-152485000,-511000,-0.002502976,-152485000,-0.692226328,-21120000,-9.456434109,20301000,-0.18993133,0.149617498,0.092159141,-0.429678033,-0.096549325,-0.18631659,0.3365,1,0,6,0,0,1,0,0,1,2,13,0.3365,10,0
北京和利康源医疗科技有限公司,0,0,9,9,0,3.169560274,0,0,1,412.9288422,384.3796236,3.192424154,1.574105317,23.98334428,0,281599000,272358000,1.574105317,248606000,0.39033231,-297829000,0.45332142,5.8600926,0.534629747,41.54290449,0.401243911,0.627745279,0.833378624,0.782132577,,0,57,11,0,0,0,0,0,0,0,4,0.3,0,1
北京和合医学诊断技术股份有限公司,0,0,9,9,0,4.574224051,0,0,14,302.697101,298.874862,0.078248229,-4.996339197,17.93975976,0,79504000,-371238000,-4.996339197,73593000,0.191957506,-9336000,0.216530881,3.287322786,0.061988739,0.049327662,0.022541196,0.942124462,435.5481149,2.038433872,,0,2,21,1,0,0,0,0,0,4,12,0.2336,0,0
北京唐桓科技发展有限公司,1.020403581,3.6104837,8,8,809178000,1.821327668,0,1,0,210.1647929,145.657025,0.858420657,0.273768823,35.44430552,0,227799000,103299000,0.273768823,0.239290984,0.213986392,0.999999999,0.281754064,0,0,0,0,227799000,-0.051101655,0.139002154,,0,3,8,0,2,0,0,0,5,1,3,0.95,10,0
北京嘉华通软科技有限公司,0.724911619,1.595451945,12,12,146003000,0.648899375,0,0,0,157.9435221,136.2314635,0.244363583,0.600420325,60.64651442,0,12664000,76565000,0.600420325,0.086258501,0.060228473,0.999999993,0.152198871,0,0,0,0,12664000,-0.582847213,-0.224722912,,0,2,17,0,0,1,0,0,1,0,1,1,0,0
北京嘉格伟业筑路科技有限公司,4.271938408,10.15805187,12,12,319.3095173,0.570893395,0,0,1,101.9516334,58.81981242,0.159443575,0,63.65804324,0,9197000,0,0,0.019062049,0.05284964,0.090814691,0.145423209,9.148489794,202.1849204,7.15646425,2.511889287,0.01943124,8.878223192,0.308042692,,0,18,0,0,1,0,0,0,1,0,2,0.5,0,0
北京国信创新科技股份有限公司,0,0,9,9,0,1.747907955,6,0,11,160.4684013,160.4684013,1.553777692,0.585779174,36.39132077,0.001154321,189552000,259598000,0.584595913,164683000,0.155339042,-352420000,0.212170326,339435000,1.266661935,0.666730176,0.278169092,0.343674586,0.697815768,0.218578765,,0,0,39,0,0,0,0,0,0,4,4,0.35,10,1
北京国信同科信息技术股份有限公司,0,0,12,12,0,9.622000093,0,0,0,547.0321361,547.0321361,1.507749903,-1.42003727,9.414639823,0.03472136,390000,-3756000,-0.928553541,343000,0.009077156,-129000,0.00881295,108000,0.009133964,0.003790005,0.002513674,0.01157751,-1.008871132,0.171666207,,0,6,17,0,1,0,0,0,0,0,12,0.3818,10,0
北京国创富盛通信股份有限公司,0,0,7,7,0,0.982626646,0,0,13,111.4150048,109.3396271,0.520594826,0.040443477,50.43817745,0.046953463,-14377000,52033000,0.038485577,-16946000,-0.005363482,-1369388000,-0.012755528,51.17643342,9.304457893,1.095700228,0.509772116,-0.009168999,-0.877317779,0.243722312,,0,23,30,0,7,0,1,2,9,22,10,0.616,10,0
北京国建兴隆节能材料有限公司,0,0,11,11,0,0.165822852,0,0,0,42.96655071,38.35108376,0.00507894,-0.073160289,85.77553756,0,-14312000,-13670000,-0.073160289,-14312000,-0.065700802,-7350000,-0.461886013,0.851113074,-0.068876857,0.053361249,0.033695073,-0.498259278,0.02214469,0.029495026,,0,8,0,0,0,0,2,0,0,0,5,0.8367,0,0
北京国电光宇机电设备有限公司,0.686566525,1.076190981,10,10,9647.4941,4.108760825,0,0,1,240.5632858,203.6073297,0.150784737,-0.004231833,19.57440192,0,2513000,-618000,-0.004231833,0.00780275,0.00336838,0.221379204,0.003136562,3.471622534,0.912735718,0.474633118,0.251133963,0.010516272,-0.275113326,0.699513874,,0,10,25,0,0,0,0,0,0,0,3,0.9,0,0
北京国电科源电气有限公司,0,0,11,11,0,0.537504461,0,0,2,126.3040502,120.6422469,0.087989341,0.053452684,65.04056506,0.006328942,89875000,21784000,0.053269689,80254000,0.142943937,-373716000,0.365114533,16.06440079,3.45777476,3.251320077,0.589541354,0.197264741,1.310134528,0.544261545,,0,11,6,0,0,0,0,0,0,0,6,0.51,0,0
北京国科恒通科技股份有限公司,0.583177936,0.828167879,10,10,-2058.705882,4.532289715,0,0,0,794.0755972,733.2735327,1.61999915,-0.171453015,18.07575993,0.065070388,90629000,-12424000,-0.117369206,0.233205291,0.154759201,0.54274705,0.163115231,3.425293279,0.300060841,14.79268626,0.25770432,0.399348731,0.817304977,0.382721558,,0,9,30,0,0,0,0,0,0,0,13,0.315,0,0
北京国能日新系统控制技术有限公司,0.667449516,1.097749671,11,11,564.6575698,0.580811294,0,0,0,153.6841379,127.5774645,0.156138285,-0.001954513,63.25865731,0,8159000,-737000,-0.001954513,0.018164849,0.013687622,0.475166174,0.032080727,2.03303466,0.988667683,12.0709281,0.33575021,0.021037622,-1.184401992,0.169259196,,0,15,33,0,0,0,0,0,1,0,20,0.4121,10,1
北京圣世博泰科技股份有限公司,2.280346815,13.90865362,11,11,137.7618829,1.125649008,0,0,2,197.6116303,160.2284528,0.59916926,0.585669779,47.0444553,0,16000000,112800000,0.585669779,0.01417214,0.039081583,0.132964627,0.056734317,10.38055541,3.975531894,25.95138799,1.825598432,0.018658892,2.621620913,0.687551522,,0,7,15,0,0,0,0,0,0,1,10,0.3584,10,0
北京坎普尔环保技术有限公司,1.692602013,6.575657401,11,11,569327000,0.990598039,0,0,1,103.925773,76.42126208,0.085816422,-0.089792866,50.23608115,0,19624000,-29062000,-0.089792866,0.034468767,0.030459279,0.999999998,0.061207558,0,0,0,0,19624000,14.96744104,0.170053375,,0,44,0,0,1,0,1,0,0,4,1,1,0,0
北京城建勘测设计研究院有限责任公司,0.84130994,1.03366895,8,8,700.2178589,0.262098154,0,0,5,119.604628,119.604628,0.181602122,-0.055547367,79.24444825,0.078924051,105.596482,-26.4473661,-0.054299865,0.159236135,0.171804533,0.406320376,0.598019666,3236100000,3.041161542,6.284909679,0.461851344,0.300080531,5.029307706,1.333733013,,0,35,30,0,3,0,3,0,0,0,1,1,0,0
北京基亚特环保科技有限公司,0.380619423,0.547595117,10,10,-1641.613208,0.496416506,0,0,1,148.4666517,124.4530265,0.123660057,0,66.82626421,0,-5030000,0,0,-0.01079764,-0.003781327,0.277320576,-0.012291404,1.64389176,0.814494077,33.59323822,0.26380203,-0.010022316,-0.991024781,0.700623628,,0,28,0,0,5,0,0,0,3,0,2,0.8,0,0
北京墨迹风云科技股份有限公司,1.029567218,6.291178264,9,9,-1612.57103,44.92789301,9,2,1,4185.652903,4057.388388,29.69062778,-6.349192376,2.177325873,0,32793000,-60584000,-6.349192376,0.079748738,0.074828178,0.934956856,0.076493695,2.016912982,0.063318738,0.635408874,0.056327069,0.08488273,8.726394787,0.093895319,,0,6,22,2,2,0,0,0,2,4,19,0.3463,20,1
北京大伟嘉生物技术股份有限公司,1.505161712,5.44828166,8,8,87.88814917,1.990143961,0,2,19,161.5581641,127.0490863,0.223632788,0.069481997,50.12347604,0.01790611,191063000,87811000,0.06696081,0.052845175,0.073028024,0.303037402,0.124454563,4.910692819,2.752900176,3.727672729,0.818588639,0.064290995,-0.016374666,0.139465949,,0,86,0,0,28,0,0,1,20,34,20,0.77,0,1
北京大恒图像视觉有限公司,1.174099223,2.864860296,9,9,2170994000,0.468438613,0,0,3,145.1687158,92.30989056,0.123455336,0.037304316,68.099544,0,194042000,47516000,0.037304316,0.072149439,0.103743085,1,0.262517409,0,0,0,0,194042000,0.045254012,0.306047563,,0,115,29,0,0,0,0,0,0,15,16,0.288,0,1
北京大生知行科技有限公司,2.304420144,519467000,8,8,519467000,-0.788315913,12,3,3,16.59222729,16.59222729,0.106487561,0,472.4020668,0,-898849000,0,0,-1.730329353,-3.125409431,0.999999998,0.839256736,0,0,0,0,-898849000,-25.57666113,2.058534488,,0,0,5,2,1,1,1,0,4,0,3,0.6125,10,1
北京天下图数据技术有限公司,0,0,9,9,0,0.19233708,0,6,13,82.03288772,74.23523674,0.137084558,-0.009433579,83.90951926,0.213764603,-613854000,-43386000,-0.008940266,-553978000,-0.106139522,-1776686000,-0.595299526,4.933710132,-2.141209404,0.879966837,0.305930374,-0.265005856,-39.69580913,0.092931418,,0,12,75,3,0,0,0,0,6,7,7,0.36,10,1
北京天基新材料股份有限公司,1.285754231,2.063153682,9,9,224.9601089,1.900866843,4,0,1,237.5220696,190.2680013,0.254875242,-0.304261388,34.47245439,0,82177000,-274867000,-0.304261388,0.022727808,0.031357883,0.302744815,0.036514705,4.470979565,1.536276865,4.019281302,0.728306349,0.031321835,-0.783178201,-0.02003812,,0,43,5,5,97,0,1,0,29,0,15,0.1879,10,0
北京天威诚信电子商务服务有限公司,1.866724501,6.774861342,10,10,-6560.840663,0.425837259,0,0,6,90.92086905,90.92086905,0.426038702,0.273987591,70.13423118,0,21216000,129212000,0.273987591,0.02172995,0.031551615,0.462177167,0.086608174,426512000,-9.961277295,1.750575635,0.634292155,0.025230921,-3.900425742,0.16248699,,0,45,56,0,8,0,0,0,9,2,19,0.3895,10,1
北京天宇威视科技股份有限公司,1.529120651,3.979605934,13,13,11451.34679,1.597755891,0,0,0,168.9112233,127.1503482,0.442347263,0.435045524,38.49476369,0,63837000,30863000,0.435045524,0.31966949,0.34639427,0.659848386,0.516762537,2.010970026,1.218667514,0.924233243,0.323278527,0.530573398,-2.965839922,0.747039913,0,0,0,0,0,0,0,0,0,6,0,2,0.7,0,0
北京天捷优越科技有限公司,0.452467541,1.182870413,13,13,3147.185281,0.327526257,0,0,0,130.02916,67.25671988,0.071684921,0.037272421,75.32913727,0,-6628000,1994000,0.037272421,-0.210579819,-0.093327138,0.692994418,-0.37828891,0.274909169,0.574665386,6.340654986,0.12999338,-0.173794473,-2.753618649,-0.091270856,,0,7,0,0,0,0,0,0,0,0,2,0.8,0,0
北京天景隆软件科技有限公司,1.711087693,7.326123755,12,12,569.6142063,1.626979027,0,0,0,236.4290238,236.4290238,0.972586584,0,38.0658826,0,8425000,0,0,0.093503298,0.145076025,0.625874979,0.232490894,33174000,1.099970122,5.711775876,0.571246525,0.104005924,30.4364536,0.583708294,,0,0,2,0,0,0,0,0,0,0,2,0.51,0,0
北京天正楦科网络技术股份有限公司,1.303353654,7.051546246,11,11,162.8570653,1.177615562,0,0,0,212.8142741,129.2781833,0.08515815,-0.403081911,45.92178771,0,37600000,-49700000,-0.403081911,0.08245614,0.140037244,0.189473684,0.194214876,2.690291236,1.992092006,45.42622206,1.032029791,0.124133377,9.263155457,0.106760098,0.3,1,0,22,0,0,0,0,0,0,0,6,0.3,0,0
北京天瑞派明文化传媒股份有限公司,0.129633893,3.059782442,12,12,5.926315166,0.273769574,0,2,5,121.4485459,28.49552573,0.022371365,-0.348154361,78.50713502,0,-13700000,-124500000,-0.348154361,-0.24333925,-0.030076839,0.46891651,-0.139938713,0.088146811,0.382007818,1.382075407,0.064324918,-0.183892615,-13700000,455500000,0.5688,1,0,5,5,0,0,0,0,3,0,4,0.91,10,0
北京天码吉通数据防伪科技有限公司,1.050141464,1.514095497,13,13,-7853.150166,0.293779552,0,0,1,86.68842857,73.77040178,0.136709478,0.059580829,77.29292034,0,540000,9765000,0.059580829,0.003257329,0.002546641,0.300605888,0.010093668,4.928726387,-4.783013466,1.49145297,0.492119558,0.003647687,-1.291473269,0.335213997,,0,2,0,0,0,0,0,0,0,0,2,0.7,0,0
